NND_ID,HL_LOC,NND_LABEL,FROM_UNIQUE_ID,FROM_QUESTION_NM,FROM_CODE_SET_NM,CONCEPT_CD,CONCEPT_PREFERRED_NM,FROM_CODE,FROM_DISPLAY_NM,NBS_CLASS_CD,TO_UNIQUE_ID,TO_QUESTION_NM,TO_CODE_SET_NM,TO_CODE,TO_DISPLAY_NM,NOTES,,,
DEM155,PID-22.0,Ethnic Group Code,DEM155,Patient Hispanic Indicator,PHVS_ETHNICITYGROUP_CDC_UNK,UNK,unknown,UNK,unknown,CODE_VALUE_GENERAL,Hispanic/Latino?,Hispanic/Latino?,Hispanic/Latino?,U,Unknow,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('DEM155', 'PID-22.0', 'Ethnic Group Code', 'DEM155', 'Patient Hispanic Indicator', 'PHVS_ETHNICITYGROUP_CDC_UNK', 'UNK', 'unknown', 'UNK', 'unknown', 'CODE_VALUE_GENERAL', 'Hispanic/Latino?', 'Hispanic/Latino?', 'Hispanic/Latino?', 'U', 'Unknow', '');"
DEM155,PID-22.0,Ethnic Group Code,DEM155,Patient Hispanic Indicator,PHVS_ETHNICITYGROUP_CDC_UNK,2186-5,Not Hispanic or Latino,2186-5,Not Hispanic or Latino,CODE_VALUE_GENERAL,Hispanic/Latino?,Hispanic/Latino?,Hispanic/Latino?,N,No,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('DEM155', 'PID-22.0', 'Ethnic Group Code', 'DEM155', 'Patient Hispanic Indicator', 'PHVS_ETHNICITYGROUP_CDC_UNK', '2186-5', 'Not Hispanic or Latino', '2186-5', 'Not Hispanic or Latino', 'CODE_VALUE_GENERAL', 'Hispanic/Latino?', 'Hispanic/Latino?', 'Hispanic/Latino?', 'N', 'No', '');"
DEM155,PID-22.0,Ethnic Group Code,DEM155,Patient Hispanic Indicator,PHVS_ETHNICITYGROUP_CDC_UNK,2135-2,Hispanic or Latino,2135-2,Hispanic or Latino,CODE_VALUE_GENERAL,Hispanic/Latino?,Hispanic/Latino?,Hispanic/Latino?,Y,Yes,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('DEM155', 'PID-22.0', 'Ethnic Group Code', 'DEM155', 'Patient Hispanic Indicator', 'PHVS_ETHNICITYGROUP_CDC_UNK', '2135-2', 'Hispanic or Latino', '2135-2', 'Hispanic or Latino', 'CODE_VALUE_GENERAL', 'Hispanic/Latino?', 'Hispanic/Latino?', 'Hispanic/Latino?', 'Y', 'Yes', '');"
DEM152,PID-10.0,Race Category,DEM152,Patient High-Level Race,PHVS_RACECATEGORY_CDC_NULLFLAVOR,2028-9,Asian,2028-9,Asian,CODE_VALUE_GENERAL,Asian?,Asian?,Asian?,Y,Yes,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('DEM152', 'PID-10.0', 'Race Category', 'DEM152', 'Patient High-Level Race', 'PHVS_RACECATEGORY_CDC_NULLFLAVOR', '2028-9', 'Asian', '2028-9', 'Asian', 'CODE_VALUE_GENERAL', 'Asian?', 'Asian?', 'Asian?', 'Y', 'Yes', '');"
DEM152,PID-10.0,Race Category,DEM152,Patient High-Level Race,PHVS_RACECATEGORY_CDC_NULLFLAVOR,PHC1175,Refused to answer,PHC1175,Refused to answer,CODE_VALUE_GENERAL,Refused to report race,Refused to report race,Refused to report race,Y,Yes,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('DEM152', 'PID-10.0', 'Race Category', 'DEM152', 'Patient High-Level Race', 'PHVS_RACECATEGORY_CDC_NULLFLAVOR', 'PHC1175', 'Refused to answer', 'PHC1175', 'Refused to answer', 'CODE_VALUE_GENERAL', 'Refused to report race', 'Refused to report race', 'Refused to report race', 'Y', 'Yes', '');"
DEM152,PID-10.0,Race Category,DEM152,Patient High-Level Race,PHVS_RACECATEGORY_CDC_NULLFLAVOR,UNK,unknown,U,unknown,CODE_VALUE_GENERAL,Unknown race,Unknown race,Unknown race,Y,Yes,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('DEM152', 'PID-10.0', 'Race Category', 'DEM152', 'Patient High-Level Race', 'PHVS_RACECATEGORY_CDC_NULLFLAVOR', 'UNK', 'unknown', 'U', 'unknown', 'CODE_VALUE_GENERAL', 'Unknown race', 'Unknown race', 'Unknown race', 'Y', 'Yes', '');"
DEM152,PID-10.0,Race Category,DEM152,Patient High-Level Race,PHVS_RACECATEGORY_CDC_NULLFLAVOR,1002-5,American Indian or Alaska Native,1002-5,American Indian or Alaska Native,CODE_VALUE_GENERAL,American Indian/ Alaska native?,American Indian/ Alaska native?,American Indian/ Alaska native?,Y,Yes,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('DEM152', 'PID-10.0', 'Race Category', 'DEM152', 'Patient High-Level Race', 'PHVS_RACECATEGORY_CDC_NULLFLAVOR', '1002-5', 'American Indian or Alaska Native', '1002-5', 'American Indian or Alaska Native', 'CODE_VALUE_GENERAL', 'American Indian/ Alaska native?', 'American Indian/ Alaska native?', 'American Indian/ Alaska native?', 'Y', 'Yes', '');"
DEM152,PID-10.0,Race Category,DEM152,Patient High-Level Race,PHVS_RACECATEGORY_CDC_NULLFLAVOR,2076-8,Native Hawaiian or Other Pacific Islander,2076-8,Native Hawaiian or Other Pacific Islander,CODE_VALUE_GENERAL,Native Hawaiian/ Pacific Islander?,Native Hawaiian/ Pacific Islander?,Native Hawaiian/ Pacific Islander?,Y,Yes,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('DEM152', 'PID-10.0', 'Race Category', 'DEM152', 'Patient High-Level Race', 'PHVS_RACECATEGORY_CDC_NULLFLAVOR', '2076-8', 'Native Hawaiian or Other Pacific Islander', '2076-8', 'Native Hawaiian or Other Pacific Islander', 'CODE_VALUE_GENERAL', 'Native Hawaiian/ Pacific Islander?', 'Native Hawaiian/ Pacific Islander?', 'Native Hawaiian/ Pacific Islander?', 'Y', 'Yes', '');"
DEM152,PID-10.0,Race Category,DEM152,Patient High-Level Race,PHVS_RACECATEGORY_CDC_NULLFLAVOR,2106-3,White,2106-3,White,CODE_VALUE_GENERAL,White?,White?,White?,Y,Yes,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('DEM152', 'PID-10.0', 'Race Category', 'DEM152', 'Patient High-Level Race', 'PHVS_RACECATEGORY_CDC_NULLFLAVOR', '2106-3', 'White', '2106-3', 'White', 'CODE_VALUE_GENERAL', 'White?', 'White?', 'White?', 'Y', 'Yes', '');"
DEM152,PID-10.0,Race Category,DEM152,Patient High-Level Race,PHVS_RACECATEGORY_CDC_NULLFLAVOR,NASK,not asked,NASK,not asked,CODE_VALUE_GENERAL,Unknown race,Unknown race,Unknown race,Y,Yes,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('DEM152', 'PID-10.0', 'Race Category', 'DEM152', 'Patient High-Level Race', 'PHVS_RACECATEGORY_CDC_NULLFLAVOR', 'NASK', 'not asked', 'NASK', 'not asked', 'CODE_VALUE_GENERAL', 'Unknown race', 'Unknown race', 'Unknown race', 'Y', 'Yes', '');"
DEM152,PID-10.0,Race Category,DEM152,Patient High-Level Race,PHVS_RACECATEGORY_CDC_NULLFLAVOR,NI,NoInformation,NI,NoInformation,CODE_VALUE_GENERAL,Unknown race,Unknown race,Unknown race,Y,Yes,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('DEM152', 'PID-10.0', 'Race Category', 'DEM152', 'Patient High-Level Race', 'PHVS_RACECATEGORY_CDC_NULLFLAVOR', 'NI', 'NoInformation', 'NI', 'NoInformation', 'CODE_VALUE_GENERAL', 'Unknown race', 'Unknown race', 'Unknown race', 'Y', 'Yes', '');"
DEM152,PID-10.0,Race Category,DEM152,Patient High-Level Race,PHVS_RACECATEGORY_CDC_NULLFLAVOR,2131-1,Other Race,2131-1,Other Race,CODE_VALUE_GENERAL,Other race?,Other race?,Other race?,Y,Yes,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('DEM152', 'PID-10.0', 'Race Category', 'DEM152', 'Patient High-Level Race', 'PHVS_RACECATEGORY_CDC_NULLFLAVOR', '2131-1', 'Other Race', '2131-1', 'Other Race', 'CODE_VALUE_GENERAL', 'Other race?', 'Other race?', 'Other race?', 'Y', 'Yes', '');"
DEM152,PID-10.0,Race Category,DEM152,Patient High-Level Race,PHVS_RACECATEGORY_CDC_NULLFLAVOR,2054-5,Black or African American,2054-5,Black or African American,CODE_VALUE_GENERAL,Black/African American?,Black/African American?,Black/African American?,Y,Yes,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('DEM152', 'PID-10.0', 'Race Category', 'DEM152', 'Patient High-Level Race', 'PHVS_RACECATEGORY_CDC_NULLFLAVOR', '2054-5', 'Black or African American', '2054-5', 'Black or African American', 'CODE_VALUE_GENERAL', 'Black/African American?', 'Black/African American?', 'Black/African American?', 'Y', 'Yes', '');"
DEM152,PID-10.0,Race Category,DEM152,Patient High-Level Race,PHVS_RACECATEGORY_CDC_NULLFLAVOR,ASKU,asked but unknown,ASKU,asked but unknown,CODE_VALUE_GENERAL,Unknown race,Unknown race,Unknown race,Y,Yes,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('DEM152', 'PID-10.0', 'Race Category', 'DEM152', 'Patient High-Level Race', 'PHVS_RACECATEGORY_CDC_NULLFLAVOR', 'ASKU', 'asked but unknown', 'ASKU', 'asked but unknown', 'CODE_VALUE_GENERAL', 'Unknown race', 'Unknown race', 'Unknown race', 'Y', 'Yes', '');"
INV112,OBX-3.0,Reporting Source Type Code,INV112,Investigation Reporting Source Type,PHVS_ReportingSourceType_NND,333600000X,Pharmacy,PC,Pharmacy,CODE_VALUE_GENERAL,"INFOSRCE - Facility Type (STD dx, rx)","INFOSRCE - Facility Type (STD dx, rx)","INFOSRCE - Facility Type (STD dx, rx)",88,Other,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('INV112', 'OBX-3.0', 'Reporting Source Type Code', 'INV112', 'Investigation Reporting Source Type', 'PHVS_ReportingSourceType_NND', '333600000X', 'Pharmacy', 'PC', 'Pharmacy', 'CODE_VALUE_GENERAL', 'INFOSRCE - Facility Type (STD dx, rx)', 'INFOSRCE - Facility Type (STD dx, rx)', 'INFOSRCE - Facility Type (STD dx, rx)', '88', 'Other', '');"
STD111,OBX-3.0,Had sex while intoxicated and/or high on drugs within past 12 months,STD111,Had Sex While Intoxicated/High Past 12 Months,HAD_SEX_WITH_YOUNRD,Y,Yes,U,"U - Yes, Unspecified",CODE_VALUE_GENERAL,Had sex while intoxicated and/or high on drugs within past 12 months?,Had sex while intoxicated and/or high on drugs within past 12 months?,Had sex while intoxicated and/or high on drugs within past 12 months?,Y,Yes,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('STD111', 'OBX-3.0', 'Had sex while intoxicated and/or high on drugs within past 12 months', 'STD111', 'Had Sex While Intoxicated/High Past 12 Months', 'HAD_SEX_WITH_YOUNRD', 'Y', 'Yes', 'U', 'U - Yes, Unspecified', 'CODE_VALUE_GENERAL', 'Had sex while intoxicated and/or high on drugs within past 12 months?', 'Had sex while intoxicated and/or high on drugs within past 12 months?', 'Had sex while intoxicated and/or high on drugs within past 12 months?', 'Y', 'Yes', '');"
STD112,OBX-3.0,Exchanged drugs/money for sex within past 12 months,STD112,Exchanged Drugs/Money for Sex Past 12 Months,HAD_SEX_WITH_YOUNRD,Y,Yes,O,"O - Yes, Oral Only",CODE_VALUE_GENERAL,Exchanged drugs/money for sex within past 12 months?,Exchanged drugs/money for sex within past 12 months?,Exchanged drugs/money for sex within past 12 months?,Y,Yes,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('STD112', 'OBX-3.0', 'Exchanged drugs/money for sex within past 12 months', 'STD112', 'Exchanged Drugs/Money for Sex Past 12 Months', 'HAD_SEX_WITH_YOUNRD', 'Y', 'Yes', 'O', 'O - Yes, Oral Only', 'CODE_VALUE_GENERAL', 'Exchanged drugs/money for sex within past 12 months?', 'Exchanged drugs/money for sex within past 12 months?', 'Exchanged drugs/money for sex within past 12 months?', 'Y', 'Yes', '');"
STD112,OBX-3.0,Exchanged drugs/money for sex within past 12 months,STD112,Exchanged Drugs/Money for Sex Past 12 Months,HAD_SEX_WITH_YOUNRD,Y,Yes,Y,"Y - Yes, Vaginal or Anal",CODE_VALUE_GENERAL,Exchanged drugs/money for sex within past 12 months?,Exchanged drugs/money for sex within past 12 months?,Exchanged drugs/money for sex within past 12 months?,Y,Yes,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('STD112', 'OBX-3.0', 'Exchanged drugs/money for sex within past 12 months', 'STD112', 'Exchanged Drugs/Money for Sex Past 12 Months', 'HAD_SEX_WITH_YOUNRD', 'Y', 'Yes', 'Y', 'Y - Yes, Vaginal or Anal', 'CODE_VALUE_GENERAL', 'Exchanged drugs/money for sex within past 12 months?', 'Exchanged drugs/money for sex within past 12 months?', 'Exchanged drugs/money for sex within past 12 months?', 'Y', 'Yes', '');"
STD112,OBX-3.0,Exchanged drugs/money for sex within past 12 months,STD112,Exchanged Drugs/Money for Sex Past 12 Months,HAD_SEX_WITH_YOUNRD,N,No,N,N - No,CODE_VALUE_GENERAL,Exchanged drugs/money for sex within past 12 months?,Exchanged drugs/money for sex within past 12 months?,Exchanged drugs/money for sex within past 12 months?,N,No,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('STD112', 'OBX-3.0', 'Exchanged drugs/money for sex within past 12 months', 'STD112', 'Exchanged Drugs/Money for Sex Past 12 Months', 'HAD_SEX_WITH_YOUNRD', 'N', 'No', 'N', 'N - No', 'CODE_VALUE_GENERAL', 'Exchanged drugs/money for sex within past 12 months?', 'Exchanged drugs/money for sex within past 12 months?', 'Exchanged drugs/money for sex within past 12 months?', 'N', 'No', '');"
STD112,OBX-3.0,Exchanged drugs/money for sex within past 12 months,STD112,Exchanged Drugs/Money for Sex Past 12 Months,HAD_SEX_WITH_YOUNRD,PHC1175,Refused to answer,R,R - Refused,CODE_VALUE_GENERAL,Exchanged drugs/money for sex within past 12 months?,Exchanged drugs/money for sex within past 12 months?,Exchanged drugs/money for sex within past 12 months?,R,Refused to answer,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('STD112', 'OBX-3.0', 'Exchanged drugs/money for sex within past 12 months', 'STD112', 'Exchanged Drugs/Money for Sex Past 12 Months', 'HAD_SEX_WITH_YOUNRD', 'PHC1175', 'Refused to answer', 'R', 'R - Refused', 'CODE_VALUE_GENERAL', 'Exchanged drugs/money for sex within past 12 months?', 'Exchanged drugs/money for sex within past 12 months?', 'Exchanged drugs/money for sex within past 12 months?', 'R', 'Refused to answer', '');"
STD112,OBX-3.0,Exchanged drugs/money for sex within past 12 months,STD112,Exchanged Drugs/Money for Sex Past 12 Months,HAD_SEX_WITH_YOUNRD,NASK,Did not ask,D,D - Did not ask,CODE_VALUE_GENERAL,Exchanged drugs/money for sex within past 12 months?,Exchanged drugs/money for sex within past 12 months?,Exchanged drugs/money for sex within past 12 months?,D,Did not ask,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('STD112', 'OBX-3.0', 'Exchanged drugs/money for sex within past 12 months', 'STD112', 'Exchanged Drugs/Money for Sex Past 12 Months', 'HAD_SEX_WITH_YOUNRD', 'NASK', 'Did not ask', 'D', 'D - Did not ask', 'CODE_VALUE_GENERAL', 'Exchanged drugs/money for sex within past 12 months?', 'Exchanged drugs/money for sex within past 12 months?', 'Exchanged drugs/money for sex within past 12 months?', 'D', 'Did not ask', '');"
STD112,OBX-3.0,Exchanged drugs/money for sex within past 12 months,STD112,Exchanged Drugs/Money for Sex Past 12 Months,HAD_SEX_WITH_YOUNRD,Y,Yes,U,"U - Yes, Unspecified",CODE_VALUE_GENERAL,Exchanged drugs/money for sex within past 12 months?,Exchanged drugs/money for sex within past 12 months?,Exchanged drugs/money for sex within past 12 months?,Y,Yes,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('STD112', 'OBX-3.0', 'Exchanged drugs/money for sex within past 12 months', 'STD112', 'Exchanged Drugs/Money for Sex Past 12 Months', 'HAD_SEX_WITH_YOUNRD', 'Y', 'Yes', 'U', 'U - Yes, Unspecified', 'CODE_VALUE_GENERAL', 'Exchanged drugs/money for sex within past 12 months?', 'Exchanged drugs/money for sex within past 12 months?', 'Exchanged drugs/money for sex within past 12 months?', 'Y', 'Yes', '');"
STD113,OBX-3.0,Had sex with a person who is know to her to be an MSM within past 12 months,STD113,Females - Had Sex with Known MSM Past 12 Months,HAD_SEX_WITH_YOUNRD,Y,Yes,O,"O - Yes, Oral Only",CODE_VALUE_GENERAL,Had sex with a person who is known to her to be an MSM within past 12 months?,Had sex with a person who is known to her to be an MSM within past 12 months?,Had sex with a person who is known to her to be an MSM within past 12 months?,Y,Yes,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('STD113', 'OBX-3.0', 'Had sex with a person who is know to her to be an MSM within past 12 months', 'STD113', 'Females - Had Sex with Known MSM Past 12 Months', 'HAD_SEX_WITH_YOUNRD', 'Y', 'Yes', 'O', 'O - Yes, Oral Only', 'CODE_VALUE_GENERAL', 'Had sex with a person who is known to her to be an MSM within past 12 months?', 'Had sex with a person who is known to her to be an MSM within past 12 months?', 'Had sex with a person who is known to her to be an MSM within past 12 months?', 'Y', 'Yes', '');"
STD113,OBX-3.0,Had sex with a person who is know to her to be an MSM within past 12 months,STD113,Females - Had Sex with Known MSM Past 12 Months,HAD_SEX_WITH_YOUNRD,Y,Yes,Y,"Y - Yes, Vaginal or Anal",CODE_VALUE_GENERAL,Had sex with a person who is known to her to be an MSM within past 12 months?,Had sex with a person who is known to her to be an MSM within past 12 months?,Had sex with a person who is known to her to be an MSM within past 12 months?,Y,Yes,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('STD113', 'OBX-3.0', 'Had sex with a person who is know to her to be an MSM within past 12 months', 'STD113', 'Females - Had Sex with Known MSM Past 12 Months', 'HAD_SEX_WITH_YOUNRD', 'Y', 'Yes', 'Y', 'Y - Yes, Vaginal or Anal', 'CODE_VALUE_GENERAL', 'Had sex with a person who is known to her to be an MSM within past 12 months?', 'Had sex with a person who is known to her to be an MSM within past 12 months?', 'Had sex with a person who is known to her to be an MSM within past 12 months?', 'Y', 'Yes', '');"
